rank_eng,count_eng,token
9751,1,biting
9752,1,bitingly
9753,1,bittersweet
9754,1,bitwix
9755,1,bizarre
9756,1,bk
9757,1,blackened
9758,1,blade
9759,1,blamed
9760,1,blamelessness
9761,1,blanker
9762,1,blankets
9763,1,blankness
9764,1,blasphemous
9765,1,blast
9766,1,blasts
9767,1,blavatsky
9768,1,blazes
9769,1,bleachers
9770,1,bleakest
9771,1,blends
9772,1,blesses
9773,1,blest
9774,1,blindly
9775,1,blisful
9776,1,blissful
9777,1,blooded
9778,1,bloodiness
9779,1,bloomsbury
9780,1,blossoming
9781,1,blossoms
9782,1,blot
9783,1,blotchy
9784,1,blowing
9785,1,blows
9786,1,blueprint
9787,1,bluest
9788,1,blundering
9789,1,blunders
9790,1,blunt
9791,1,bluntly
9792,1,blurs
9793,1,blushing
9794,1,boarded
9795,1,boardman
9796,1,boasts
9797,1,boatlift
9798,1,boats
9799,1,bode
9800,1,boded
9801,1,boils
9802,1,bolster
9803,1,bolstered
9804,1,bomb
9805,1,bondage
9806,1,bonded
9807,1,boned
9808,1,bony
9809,1,boo
9810,1,bookbox
9811,1,bookes
9812,1,booksjust
9813,1,boosts
9814,1,boot
9815,1,boots
9816,1,bootstraps
9817,1,bordered
9818,1,borders
9819,1,bored
9820,1,borgstrom
9821,1,bornstein
9822,1,borrow
9823,1,boston
9824,1,botch
9825,1,botched
9826,1,bother
9827,1,bothered
9828,1,bothers
9829,1,bottomless
9830,1,boulevard
9831,1,bouncing
9832,1,bounties
9833,1,bountiful
9834,1,bouts
9835,1,bowl
9836,1,bowls
9837,1,bows
9838,1,boyfriend
9839,1,boyhood
9840,1,bracelets
9841,1,bradford
9842,1,bradley
9843,1,braine
9844,1,branches
9845,1,branding
9846,1,brands
9847,1,brant
9848,1,branta
9849,1,brass
9850,1,bratzlawer
9851,1,bravado
9852,1,brazil
9853,1,breaching
9854,1,breadth
9855,1,breathe
9856,1,breaths
9857,1,bred
9858,1,breech
9859,1,breste
9860,1,bretful
9861,1,bretons
9862,1,bretyn
9863,1,brick
9864,1,bridal
9865,1,briddes
9866,1,bridegroom
9867,1,bridged
9868,1,bridges
9869,1,bridle
9870,1,brighten
9871,1,brilliant
9872,1,brim
9873,1,brimming
9874,1,bringer
9875,1,britans
9876,1,brittanny
9877,1,broadcaster
9878,1,broadcasting
9879,1,broadens
9880,1,brockden
9881,1,broke
9882,1,broths
9883,1,brussels
9884,1,brutally
9885,1,brute
9886,1,bryan
9887,1,bubble
9888,1,bubbles
9889,1,bucking
9890,1,bud
9891,1,buddy
9892,1,buds
9893,1,buffoon
9894,1,bug
9895,1,bulky
9896,1,bullets
9897,1,bullshit
9898,1,bumps
9899,1,buna
9900,1,bundren
9901,1,bungling
9902,1,bunyan
9903,1,bureaucratic
9904,1,bureaucratically
9905,1,bureaus
9906,1,burial
9907,1,burrowed
9908,1,bushes
9909,1,businessmen
9910,1,bustelo
9911,1,buster
9912,1,bustle
9913,1,butt
9914,1,butter
9915,1,buttress
9916,1,buys
9917,1,bye
9918,1,bygone
9919,1,byproduct
9920,1,bys
9921,1,byzantine
9922,1,cabin
9923,1,cadava
9924,1,caffery
9925,1,cake
9926,1,calamity
9927,1,calculate
9928,1,calculated
9929,1,calender
9930,1,calmed
9931,1,calmer
9932,1,calmly
9933,1,cam
9934,1,camouflage
9935,1,camps
9936,1,camus
9937,1,cana
9938,1,canaanite
9939,1,canada
9940,1,canannite
9941,1,cancels
9942,1,candid
9943,1,candidate
9944,1,cannibal
9945,1,cannibalistic
9946,1,cannon
9947,1,canoes
9948,1,canonical
9949,1,canvas
9950,1,cap
9951,1,capitalistic
9952,1,capitalistico
9953,1,capitalized
9954,1,capped
9955,1,capricious
9956,1,capsule
9957,1,captivated
9958,1,captivating
9959,1,captive
9960,1,caravan
9961,1,carbon
9962,1,carceral
9963,1,card
9964,1,caregiver
9965,1,caregiving
9966,1,caretakers
9967,1,caricature
9968,1,carnival
9969,1,carol
9970,1,carolyn
9971,1,carpentry
9972,1,carved
9973,1,carving
9974,1,cased
9975,1,casement
9976,1,casket
9977,1,castrating
9978,1,casually
9979,1,catalog
9980,1,catching
9981,1,categorize
9982,1,categorizing
9983,1,caters
9984,1,cathartic
9985,1,cathedral
9986,1,cathleen
9987,1,cathy
9988,1,cats
9989,1,cauldron
9990,1,caunterbury
9991,1,causal
9992,1,causelees
9993,1,caution
9994,1,cautionary
9995,1,caverns
9996,1,ceased
9997,1,ceaselessly
9998,1,ceasing
9999,1,cedes
10000,1,celebrating
10001,1,celestial
10002,1,cemetery
10003,1,censing
10004,1,censored
10005,1,censures
10006,1,centering
10007,1,centre
10008,1,ceremonial
10009,1,certainty
10010,1,cessation
10011,1,chaining
10012,1,chairs
10013,1,chamber
10014,1,chambers
10015,1,chameleon
10016,1,championship
10017,1,championships
10018,1,chang
10019,1,changeable
10020,1,changefulness
10021,1,changeling
10022,1,channel
10023,1,channeled
10024,1,channeling
10025,1,chapels
10026,1,charcot
10027,1,charges
10028,1,chariot
10029,1,charismatic
10030,1,charm
10031,1,charmed
10032,1,charts
10033,1,chasing
10034,1,chastiseth
10035,1,chastising
10036,1,chastity
10037,1,chat
10038,1,chatting
10039,1,cheap
10040,1,cheapens
10041,1,cheat
10042,1,cheating
10043,1,cheek
10044,1,cheered
10045,1,chef
10046,1,cherished
10047,1,cherishes
10048,1,chese
10049,1,cheses
10050,1,chested
10051,1,childbed
10052,1,childbirth
10053,1,childress
10054,1,china
10055,1,chinacamilowilliams
10056,1,chinese
10057,1,chipper
10058,1,chirche
10059,1,chivalrous
10060,1,chivalry
10061,1,chocolate
10062,1,cholo
10063,1,chris
10064,1,christened
10065,1,christianitie
10066,1,christianization
10067,1,christology
10068,1,christy
10069,1,chromatic
10070,1,chronic
10071,1,chronological
10072,1,chu
10073,1,chuckles
10074,1,churchgoing
10075,1,churlish
10076,1,chuy
10077,1,ciders
10078,1,cienfuegos
10079,1,cinders
10080,1,cinematic
10081,1,cinematography
10082,1,circles
10083,1,circulated
10084,1,circulation
10085,1,circumscribes
10086,1,circus
10087,1,cissy
10088,1,cited
10089,1,citing
10090,1,citizenry
10091,1,civilians
10092,1,clad
10093,1,clairvoyance
10094,1,clam
10095,1,clanged
10096,1,clarifies
10097,1,clark
10098,1,clary
10099,1,clash
10100,1,clashed
10101,1,clasped
10102,1,clasps
10103,1,classicism
10104,1,classification
10105,1,classifies
10106,1,classify
10107,1,claude
10108,1,claudius
10109,1,cleaned
10110,1,cleanly
10111,1,cleanness
10112,1,cleansed
10113,1,clergy
10114,1,cleverly
10115,1,cliche
10116,1,clicked
10117,1,clicks
10118,1,climaxes
10119,1,climber
10120,1,clinging
10121,1,clinically
10122,1,clinicians
10123,1,cloak
10124,1,cloaks
10125,1,cloathed
10126,1,cloaths
10127,1,closeted
10128,1,cloud
10129,1,cloudier
10130,1,cloying
10131,1,club
10132,1,clumsily
10133,1,clunky
10134,1,clutched
10135,1,coaches
10136,1,coaching
10137,1,coarsest
10138,1,coaxes
10139,1,coaxings
10140,1,cobblestone
10141,1,cockiness
10142,1,coded
10143,1,codependent
10144,1,codifying
10145,1,coercive
10146,1,coexist
10147,1,coexistant
10148,1,coffers
10149,1,cogency
10150,1,cogitations
10151,1,cognizance
10152,1,cogs
10153,1,cohesion
10154,1,cohorts
10155,1,coiffures
10156,1,coil
10157,1,coils
10158,1,coinages
10159,1,coincide
10160,1,coincidentally
10161,1,cole
10162,1,coleridge
10163,1,colin
10164,1,collaborated
10165,1,collaboration
10166,1,collaborations
10167,1,collaborator
10168,1,collapses
10169,1,collapsing
10170,1,collation
10171,1,colleague
10172,1,colloquial
10173,1,collusion
10174,1,collusive
10175,1,colonist
10176,1,colonizers
10177,1,colonizes
10178,1,coloration
10179,1,colossus
10180,1,columns
10181,1,combating
10182,1,combative
10183,1,combs
10184,1,comedic
10185,1,comen
10186,1,comendacioun
10187,1,comforting
10188,1,commendable
10189,1,commented
10190,1,commerce
10191,1,commercials
10192,1,commiserate
10193,1,commissary
10194,1,commitments
10195,1,commodifies
10196,1,commodify
10197,1,commodities
10198,1,commoners
10199,1,commonplace
10200,1,commons
10201,1,communalism
10202,1,communalist
10203,1,communes
10204,1,communications
10205,1,communion
10206,1,communism
10207,1,communitarian
10208,1,comparative
10209,1,compartmentalization
10210,1,compartmentalized
10211,1,compatible
10212,1,compatriots
10213,1,compile
10214,1,compiled
10215,1,compiles
10216,1,complacency
10217,1,complained
10218,1,complaining
10219,1,complaint
10220,1,complementary
10221,1,complexion
10222,1,compliant
10223,1,complication
10224,1,complimented
10225,1,comply
10226,1,composes
10227,1,composite
10228,1,composure
10229,1,compound
10230,1,comprehends
10231,1,comprehensively
10232,1,compress
10233,1,comprises
10234,1,compromising
10235,1,compson
10236,1,compulsion
10237,1,compulsions
10238,1,compulsively
10239,1,conatus
10240,1,conceals
10241,1,conceding
10242,1,conceivably
10243,1,conceiving
10244,1,conceptualizations
10245,1,concession
10246,1,concessions
10247,1,concluded
10248,1,conclusive
10249,1,conclusively
10250,1,concord
10251,1,concretizing
10252,1,concurrence
10253,1,concurrent
10254,1,concurrently
10255,1,concurs
10256,1,condemn
10257,1,condemning
10258,1,condemns
10259,1,condense
10260,1,condescended
10261,1,condescends
10262,1,condone
10263,1,condones
10264,1,conducted
10265,1,conducting
10266,1,conference
10267,1,conferring
10268,1,confers
10269,1,confessional
10270,1,confessor
10271,1,confessors
10272,1,confidante
10273,1,confirmed
10274,1,conflates
10275,1,conflation
10276,1,conflations
10277,1,conformance
10278,1,conforming
10279,1,conformity
10280,1,conforms
10281,1,confound
10282,1,confounded
10283,1,confrontations
10284,1,confusedly
10285,1,conglomerate
10286,1,conglomeration
10287,1,congratulatory
10288,1,congregants
10289,1,congregate
10290,1,congregation
10291,1,congruent
10292,1,conjoin
10293,1,conjured
10294,1,conjures
10295,1,conmee
10296,1,connecticut
10297,1,connectivity
10298,1,connexion
10299,1,conniving
10300,1,connotative
10301,1,connoted
10302,1,connotes
10303,1,connoting
10304,1,conquerable
10305,1,conquerors
10306,1,consciousnesses
10307,1,consensual
10308,1,consenting
10309,1,consents
10310,1,conserve
10311,1,conserves
10312,1,consolation
10313,1,consolidation
10314,1,consonant
10315,1,consort
10316,1,conspiracy
10317,1,conspires
10318,1,conspiring
10319,1,constellates
10320,1,constellating
10321,1,constituting
10322,1,construal
10323,1,constructive
10324,1,construe
10325,1,construed
10326,1,consubstantial
10327,1,consulted
10328,1,consulting
10329,1,consume
10330,1,consumers
10331,1,consumptions
10332,1,contacts
10333,1,contagiousness
10334,1,container
10335,1,containing
10336,1,containment
10337,1,contaminated
10338,1,contemplated
10339,1,contemporarily
10340,1,contemptible
10341,1,contentedly
10342,1,contentedness
10343,1,contenteth
10344,1,contest
10345,1,contextualizing
10346,1,continental
10347,1,contingent
10348,1,continuance
10349,1,contradicted
10350,1,contradicts
10351,1,contrasted
10352,1,contraversie
10353,1,contributor
10354,1,controls
10355,1,convened
10356,1,convent
10357,1,conventionalized
10358,1,conventionally
10359,1,convergence
10360,1,converse
10361,1,conversing
10362,1,converted
10363,1,converting
10364,1,convicted
10365,1,conviction
10366,1,cook
10367,1,cooked
10368,1,cookie
10369,1,cookies
10370,1,cooled
10371,1,cooling
10372,1,cop
10373,1,copes
10374,1,coping
10375,1,coppice
10376,1,cordial
10377,1,cordials
10378,1,cords
10379,1,corners
10380,1,cornerstone
10381,1,corny
10382,1,corporations
10383,1,corpulence
10384,1,correlate
10385,1,correlation
10386,1,correspondent
10387,1,corresponds
10388,1,corroborating
10389,1,corruption
10390,1,cosmopolitan
10391,1,costs
10392,1,couching
10393,1,cough
10394,1,coughed
10395,1,couldst
10396,1,council
10397,1,counselor
10398,1,counteracting
10399,1,counterargument
10400,1,counterculture
10401,1,countered
10402,1,counterpart
10403,1,counterproductive
10404,1,counters
10405,1,counts
10406,1,coupler
10407,1,couplet
10408,1,coupling
10409,1,coupons
10410,1,courser
10411,1,coursing
10412,1,courtiers
10413,1,coutnernarrative
10414,1,covenants
10415,1,coverings
10416,1,covertness
10417,1,coveted
10418,1,covetousness
10419,1,cows
10420,1,coyly
10421,1,crab
10422,1,cradle
10423,1,cradled
10424,1,craft
10425,1,crasher
10426,1,crass
10427,1,craves
10428,1,cravings
10429,1,crawling
10430,1,crazed
10431,1,creases
10432,1,creations
10433,1,creativeness
10434,1,credence
10435,1,credited
10436,1,crediting
10437,1,credo
10438,1,creeps
10439,1,crept
10440,1,cressidea
10441,1,crew
10442,1,crick
10443,1,crickets
10444,1,cried
10445,1,cringe
10446,1,crippled
10447,1,crist
10448,1,cristenemen
10449,1,cristina
10450,1,criterion
10451,1,critiqueing
10452,1,croatian
10453,1,crocheted
10454,1,croft
10455,1,crone
10456,1,crosbie
10457,1,crosscurrents
10458,1,crow
10459,1,crowded
10460,1,crowned
10461,1,crowning
10462,1,crucifixion
10463,1,crudeness
10464,1,crumbles
10465,1,crumpling
10466,1,crusted
10467,1,cryptic
10468,1,ctrist
10469,1,cubanisms
10470,1,cuckolded
10471,1,cuckolding
10472,1,cues
10473,1,cuff
10474,1,cufflink
10475,1,culann
10476,1,culminating
10477,1,cultivating
10478,1,cultivation
10479,1,cultured
10480,1,cunt
10481,1,cupidatis
10482,1,cures
10483,1,curl
10484,1,curls
10485,1,curtained
10486,1,custodians
10487,1,cutter
10488,1,cyclic
10489,1,cyclops
10490,1,dablets
10491,1,dale
10492,1,dalliance
10493,1,damaging
10494,1,damn
10495,1,damning
10496,1,dampened
10497,1,danced
10498,1,dane
10499,1,danes
10500,1,dangerously
10501,1,danish
10502,1,dao
10503,1,daphne
10504,1,darcys
10505,1,daresay
10506,1,darkened
10507,1,darkest
10508,1,darling
10509,1,darned
10510,1,dash
10511,1,dating
10512,1,daybreak
10513,1,daydream
10514,1,deadening
10515,1,deaf
10516,1,dearer
10517,1,dearest
10518,1,debauchery
10519,1,debilitated
10520,1,debilitating
10521,1,decadence
10522,1,deceased
10523,1,deceitful
10524,1,deceived
10525,1,deceives
10526,1,deceptions
10527,1,decisive
10528,1,deck
10529,1,declan
10530,1,declined
10531,1,declines
10532,1,decolonization
10533,1,decolonized
10534,1,decontextualizing
10535,1,decor
10536,1,decorative
10537,1,decrease
10538,1,decreased
10539,1,dede
10540,1,deducting
10541,1,deemd
10542,1,deeming
10543,1,deems
10544,1,deepest
10545,1,deepika
10546,1,deepness
10547,1,deeth
10548,1,defamiliarize
10549,1,defaulted
10550,1,defeats
10551,1,defect
10552,1,defects
10553,1,deferral
10554,1,deferred
10555,1,deferring
10556,1,defers
10557,1,deficience
10558,1,defile
10559,1,defiled
10560,1,defilement
10561,1,deformities
10562,1,degenerating
10563,1,degradations
10564,1,degrades
10565,1,degradingly
10566,1,dehumanized
10567,1,dehydration
10568,1,deities
10569,1,dejected
10570,1,delacy
10571,1,delayed
10572,1,delegator
10573,1,delehanty
10574,1,deletions
10575,1,delgan
10576,1,deliberateness
10577,1,deliberations
10578,1,delights
10579,1,delimit
10580,1,delineating
10581,1,delinquency
10582,1,deliverer
10583,1,delivery
10584,1,delphic
10585,1,delving
10586,1,demarcated
10587,1,demarcations
10588,1,demeaning
10589,1,demiurge
10590,1,democratizing
10591,1,demons
10592,1,demoralized
10593,1,demotes
10594,1,demystifying
10595,1,denigrating
10596,1,denizens
10597,1,denotation
10598,1,denouement
10599,1,denouncement
10600,1,denounces
10601,1,denouncing
10602,1,dentist
10603,1,dependant
10604,1,depending
10605,1,deplorable
10606,1,deplore
10607,1,deploying
10608,1,deported
10609,1,depose
10610,1,depressed
10611,1,depressing
10612,1,deprived
10613,1,depths
10614,1,derided
10615,1,derive
10616,1,derives
10617,1,deriving
10618,1,deronda
10619,1,descartes
10620,1,descend
10621,1,descended
10622,1,descendent
10623,1,descendents
10624,1,descends
10625,1,descriptively
10626,1,desecrating
10627,1,desensitized
10628,1,deserted
10629,1,desertion
10630,1,deserts
10631,1,designate
10632,1,designates
10633,1,designations
10634,1,despaired
10635,1,despicable
10636,1,despondency
10637,1,despot
10638,1,despotism
10639,1,destabilize
10640,1,destabilizes
10641,1,destination
10642,1,destinations
10643,1,destitute
10644,1,destroyer
10645,1,destroying
10646,1,destructs
10647,1,destruie
10648,1,detachedly
10649,1,detailing
10650,1,detect
10651,1,detected
10652,1,detention
10653,1,deter
10654,1,deterioration
10655,1,determining
10656,1,determinist
10657,1,deterministic
10658,1,deterred
10659,1,deterrent
10660,1,detonates
10661,1,detracting
10662,1,deuteronomy
10663,1,devalue
10664,1,devastate
10665,1,devastates
10666,1,deviant
10667,1,deviates
10668,1,deviation
10669,1,devilish
10670,1,devilry
10671,1,devils
10672,1,devise
10673,1,devocioun
10674,1,devotions
10675,1,devour
10676,1,devout
10677,1,dew
10678,1,dexterity
10679,1,diabetes
10680,1,dialog
10681,1,dialogic
10682,1,dialogues
10683,1,diane
10684,1,diaper
10685,1,diary
10686,1,dichtung
10687,1,dictatorship
10688,1,dictum
10689,1,didactic
10690,1,didactically
10691,1,didst
10692,1,dieting
10693,1,differed
10694,1,differentiable
10695,1,differentials
10696,1,differentiating
10697,1,differentiation
10698,1,differentiations
10699,1,dig
10700,1,digest
10701,1,digests
10702,1,digging
10703,1,dignittee
10704,1,digresses
10705,1,digression
10706,1,dilapidation
10707,1,dilute
10708,1,diluted
10709,1,dim
10710,1,dimensionally
10711,1,diminishes
10712,1,diminutive
10713,1,dine
10714,1,dinners
10715,1,dioclisian
10716,1,dionysia
10717,1,dipped
10718,1,diptych
10719,1,directing
10720,1,directional
10721,1,directionality
10722,1,directive
10723,1,directness
10724,1,directress
10725,1,directs
10726,1,disabled
10727,1,disabuse
10728,1,disabused
10729,1,disaffected
10730,1,disagreeable
10731,1,disagreed
10732,1,disagreements
10733,1,disallowed
10734,1,disallowing
10735,1,disappeared
10736,1,disappearing
10737,1,disappointed
10738,1,disapprove
10739,1,disarray
10740,1,disassembled
10741,1,disasters
10742,1,discerning
10743,1,discharging
10744,1,dischevelee
10745,1,discipleship
10746,1,disciplinarian
10747,1,disclaimer
10748,1,discolored
10749,1,discomforts
10750,1,discomposed
10751,1,discontent
10752,1,discontinue
10753,1,discontinuities
10754,1,discord
10755,1,discordance
10756,1,discouragement
10757,1,discoveries
10758,1,discrediting
10759,1,discrepancy
10760,1,discrete
10761,1,disdainful
10762,1,diseased
10763,1,disembodiment
10764,1,disempowerment
10765,1,disenabled
10766,1,disenfranchised
10767,1,disentangle
10768,1,disentangling
10769,1,disgraced
10770,1,disgracing
10771,1,disgruntled
10772,1,disgust
10773,1,disgusted
10774,1,disgusts
10775,1,disharmonies
10776,1,disheartened
10777,1,disheartening
10778,1,disheartens
10779,1,dishes
10780,1,dishonor
10781,1,dishonored
10782,1,disinclined
10783,1,disinherits
10784,1,disintegrates
10785,1,disinterest
10786,1,dislike
10787,1,dislocated
10788,1,disloyalty
10789,1,dismantle
10790,1,dismay
10791,1,dismissable
10792,1,dismissal
10793,1,disobedient
10794,1,disobeyed
10795,1,disoriented
10796,1,disorienting
10797,1,dispel
10798,1,dispense
10799,1,dispersed
10800,1,dispirited
10801,1,displaying
10802,1,displea
10803,1,disposing
10804,1,dispositions
10805,1,dispossessed
10806,1,dispossession
10807,1,disproportion
10808,1,disproportionate
10809,1,disraeli
10810,1,disregards
10811,1,disrespectful
10812,1,disrupting
10813,1,disruptions
10814,1,dissecting
10815,1,dissembling
10816,1,disseminated
10817,1,disseminating
10818,1,dissemination
10819,1,dissertation
10820,1,dissidents
10821,1,dissimilar
10822,1,dissimilarity
10823,1,dissociative
10824,1,dissonant
10825,1,dissuade
10826,1,distain
10827,1,distasteful
10828,1,distills
10829,1,distinguishing
10830,1,distracted
10831,1,distractingly
10832,1,distraught
10833,1,distresses
10834,1,distressing
10835,1,distributing
10836,1,district
10837,1,districts
10838,1,distrusted
10839,1,distrustful
10840,1,distrusts
10841,1,disturb
10842,1,disunity
10843,1,ditch
10844,1,divels
10845,1,divergence
10846,1,diverges
10847,1,divers
10848,1,diverse
10849,1,diversion
10850,1,diverted
10851,1,diverting
10852,1,divination
10853,1,divorced
10854,1,dizziness
10855,1,doan
10856,1,doctors
10857,1,doddering
10858,1,doe
10859,1,doer
10860,1,doers
10861,1,doeth
10862,1,doles
10863,1,domesticate
10864,1,domesticates
10865,1,domicile
10866,1,domineering
10867,1,domino
10868,1,donaldson
10869,1,donalee
10870,1,donations
10871,1,dong
10872,1,donkey
10873,1,donna
10874,1,dont
10875,1,doodling
10876,1,dooms
10877,1,dope
10878,1,dorrit
10879,1,doted
10880,1,doubleness
10881,1,doubly
10882,1,douglas
10883,1,download
10884,1,downloadable
10885,1,downplayed
10886,1,downplays
10887,1,downpour
10888,1,downright
10889,1,downside
10890,1,downward
10891,1,dowry
10892,1,draft
10893,1,drafting
10894,1,drags
10895,1,dramatizing
10896,1,drape
10897,1,drastic
10898,1,drawer
10899,1,dreaded
10900,1,dreamed
10901,1,dreamhusband
10902,1,dreamlike
10903,1,dreamt
10904,1,dreamy
10905,1,drede
10906,1,drenched
10907,1,dresses
10908,1,dressing
10909,1,drifts
10910,1,drinks
10911,1,drivers
10912,1,drops
10913,1,drought
10914,1,drown
10915,1,drowns
10916,1,drug
10917,1,drums
10918,1,drunk
10919,1,drunkenly
10920,1,drunkenness
10921,1,drying
10922,1,drynke
10923,1,ds
10924,1,duality
10925,1,dubiously
10926,1,duchesse
10927,1,ducking
10928,1,duct
10929,1,dud
10930,1,dukedom
10931,1,dumbly
10932,1,dump
10933,1,duncan
10934,1,duo
10935,1,duplicitous
10936,1,duress
10937,1,durn
10938,1,dutch
10939,1,dvds
10940,1,dwarfed
